순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
371,광주광역시,광산구,챔피언홈플러스광주하남점,광주 광산구 용아로 390-0,문화관광,테마공원,183
373,광주광역시,남구,만덕사,광주 남구 봉선1로 74-11,역사관광,종교성지,180
374,광주광역시,서구,염주승마장,광주 서구 금화로 278-0,레저스포츠,육상레저스포츠,170
375,광주광역시,동구,4.19민주혁명기념관,광주 동구 무등로 328-0,문화관광,전시시설,169
376,광주광역시,서구,상무조각공원,광주 서구 상무공원로 101-0,문화관광,도시공원,167
377,광주광역시,동구,한미쇼핑,광주 동구 제봉로 180-0,쇼핑,쇼핑몰,166
377,광주광역시,광산구,송정아울렛,광주 광산구 동곡로 356-0,쇼핑,대형마트,166
377,광주광역시,서구,광주축구센터,광주 서구 금화로 240-0,문화관광,레저스포츠시설,166
380,광주광역시,북구,신안왕새우직판장,광주 북구 하서로466번길 2-0,쇼핑,시장,165
381,광주광역시,광산구,온클라이밍,광주 광산구 장신로 72-0,레저스포츠,기타레저스포츠,163
382,광주광역시,동구,우제길미술관,광주 동구 의재로 140-6,문화관광,전시시설,158
383,광주광역시,북구,무브가브,광주 북구 부남길15번길 50-0,레저스포츠,기타레저스포츠,156
384,광주광역시,서구,아시아창작스튜디오,광주 서구 경열로17번길 20-0,문화관광,전시시설,153
384,광주광역시,북구,무등산분청사기전시실,광주 북구 풍암제길 14-0,문화관광,전시시설,153
386,광주광역시,동구,소태하늘체험농장,광주 동구 소태길 241-0,체험관광,농/산/어촌체험,152
387,광주광역시,광산구,한부유통,광주 광산구 하남산단10번로 60-0,쇼핑,시장,151
387,광주광역시,서구,신암근린공원,광주 서구,문화관광,도시공원,151
387,광주광역시,서구,몸이야동천점,광주 서구 하남대로 704-0,레저스포츠,기타레저스포츠,151
390,광주광역시,광산구,진저세라믹스튜디오,광주 광산구 진곡산단2번로 74-34,체험관광,공예체험,150
391,광주광역시,북구,북구문화의집,광주 북구 대천로 86-0,문화관광,기타문화관광지,148
392,광주광역시,동구,바위클라이밍센터,광주 동구 예술길 31-15,레저스포츠,기타레저스포츠,146
393,광주광역시,서구,다함께야구왕상무점,광주 서구 상무연하로 48-0,레저스포츠,기타레저스포츠,145
394,광주광역시,서구,광주천공원,광주 서구,문화관광,도시공원,142
394,광주광역시,북구,두암체육공원,광주 북구 삼정로66번길 42-4,문화관광,도시공원,142
394,광주광역시,광산구,김봉호가옥,광주 광산구 하남대로54번안길 161-0,역사관광,역사유적지,142
397,광주광역시,광산구,용동축구장,광주 광산구 평동산단2번로 69-0,문화관광,레저스포츠시설,141
398,광주광역시,북구,축산물도매시장,광주 북구 하서로176번길 32-0,쇼핑,시장,139
398,광주광역시,북구,꽃을피우리농원,광주 북구,체험관광,농/산/어촌체험,139
400,광주광역시,동구,광주문화재야행,광주 동구 문화전당로 38-0,문화관광,기타문화관광지,137
400,광주광역시,광산구,광산농원,광주 광산구 건재로 763-0,체험관광,농/산/어촌체험,137
400,광주광역시,서구,아이플러스키즈카페,광주 서구 화정로244번길 7-0,문화관광,테마공원,137
400,광주광역시,남구,케이지풋살아레나백운점,광주 남구 독립로 106-0,레저스포츠,기타레저스포츠,137
400,광주광역시,광산구,아델반키즈랩첨단본점,광주 광산구 첨단중앙로 96-0,문화관광,테마공원,137
405,광주광역시,북구,환벽당,광주 북구 환벽당길 10-0,역사관광,역사유적지,136
406,광주광역시,광산구,용진정사,광주 광산구 본량동서로 180-68,역사관광,역사유적지,135
406,광주광역시,광산구,하남공원인조잔디축구장,광주 광산구 손재로287번길 36-0,문화관광,레저스포츠시설,135
408,광주광역시,광산구,선동자연체험농장,광주 광산구,체험관광,농/산/어촌체험,134
409,광주광역시,광산구,역사문화공원,광주 광산구,문화관광,도시공원,132
409,광주광역시,광산구,고래실공원,광주 광산구 수완로 117-0,문화관광,도시공원,132
411,광주광역시,서구,화담사,광주 서구 화운로156번길 17-8,역사관광,역사유적지,130
411,광주광역시,동구,광주시립미술관분관,광주 동구 금남로 231-0,문화관광,전시시설,130
413,광주광역시,남구,광주시립수목원건축중(2024년 개장예정),광주 남구,자연관광,자연공원,127
414,광주광역시,광산구,송정작은미술관,광주 광산구 송정로30번길 25-0,문화관광,전시시설,125
415,광주광역시,남구,광주시립수목원건축중(2023년05월개장예정),광주 남구,자연관광,자연공원,124
416,광주광역시,남구,광주와이어주짓수,광주 남구 효덕로 310-0,레저스포츠,기타레저스포츠,123
417,광주광역시,남구,광덕사,광주 남구 화산로 129-0,역사관광,종교성지,121
418,광주광역시,남구,크로스핏호야,광주 남구 서문대로556번길 22-0,레저스포츠,기타레저스포츠,120
419,광주광역시,광산구,레전드야구존첨단점,광주 광산구 첨단중앙로106번길 65-6,레저스포츠,기타레저스포츠,119
419,광주광역시,서구,한마음선원광주지원,광주 서구 운천로204번길 23-1,역사관광,종교성지,119
421,광주광역시,서구,염주파크골프장,광주 서구 금화로 278-0,레저스포츠,육상레저스포츠,118
422,광주광역시,광산구,SM마트다와점,광주 광산구 하남대로261번길 22-0,쇼핑,대형마트,115
423,광주광역시,동구,연화사,광주 동구 지산로 60-0,역사관광,종교성지,113
424,광주광역시,북구,우리탁구클럽,광주 북구 양산택지로 20-0,레저스포츠,기타레저스포츠,112
425,광주광역시,북구,장열사,광주 북구 동문대로112번길 99-0,역사관광,역사유적지,109
425,광주광역시,북구,충민사,광주 북구 무등로 1050-0,역사관광,역사유적지,109
425,광주광역시,광산구,윤상원열사생가,광주 광산구 천동길 46-0,역사관광,역사유적지,109
425,광주광역시,동구,성수미술관광주동명점,광주 동구 동계천로 151-17,문화관광,전시시설,109
429,광주광역시,서구,광주서구복합커뮤니티센터건축중(2023년상반기개관예정),광주 서구,문화관광,기타문화관광지,108
430,광주광역시,북구,새봄어린이공원,광주 북구,문화관광,도시공원,107
431,광주광역시,서구,광주상무인공암벽장,광주 서구 상무누리로 148-0,문화관광,도시공원,105
431,광주광역시,남구,이장우가옥,광주 남구 양촌길 21-0,역사관광,역사유적지,105
433,광주광역시,북구,군왕봉구장제1구장,광주 북구,문화관광,레저스포츠시설,104
433,광주광역시,북구,헬로밀가루광주점,광주 북구 첨단연신로 261-0,문화관광,테마공원,104
433,광주광역시,북구,우리별키즈카페첨단점,광주 북구 첨단연신로91번길 6-0,문화관광,테마공원,104
436,광주광역시,동구,동원사,광주 동구 지호로164번길 54-0,역사관광,종교성지,103
437,광주광역시,광산구,뉴밀레니엄시민장터,광주 광산구 용아로 230-0,쇼핑,시장,102
437,광주광역시,남구,광주실내스키장&SW코딩체험센터,광주 남구 천변좌로338번길 16-0,레저스포츠,기타레저스포츠,102
439,광주광역시,동구,관음사,광주 동구 충장로46번길 7-0,역사관광,종교성지,101
440,광주광역시,남구,칠석동은행나무,광주 남구,역사관광,역사유적지,100
441,광주광역시,광산구,다모아어린이공원,광주 광산구 산정공원로28번길 13-12,문화관광,도시공원,99
441,광주광역시,북구,스위밍차일드운암점,광주 북구 황계로 41-0,문화관광,테마공원,99
441,광주광역시,광산구,레전드스크린야구존광주수완점,광주 광산구 수완로73번길 7-0,레저스포츠,기타레저스포츠,99
441,광주광역시,남구,유진벨선교기념관,광주 남구 제중로 70-0,문화관광,전시시설,99
445,광주광역시,북구,동아시장,광주 북구 서방로172번길 10-7,쇼핑,시장,98
445,광주광역시,서구,자성사,광주 서구 화운로155번길 6-1,역사관광,종교성지,98
445,광주광역시,북구,한국미용박물관,광주 북구 용봉로 116-0,문화관광,전시시설,98
448,광주광역시,동구,푸른길분수공원,광주 동구,문화관광,도시공원,97
449,광주광역시,광산구,몸이야수완점,광주 광산구 임방울대로 338-0,레저스포츠,기타레저스포츠,96
449,광주광역시,동구,보헤미안클럽,광주 동구 문화전당로 43-0,문화관광,공연시설,96
451,광주광역시,광산구,닥터밸런스롯데아울렛수완점,광주 광산구 장신로 98-0,문화관광,테마공원,95
452,광주광역시,광산구,산정공원,광주 광산구 산정공원로 27-5,문화관광,도시공원,94
453,광주광역시,광산구,선운공원,광주 광산구 선운로2번길 2-1,문화관광,도시공원,92
454,광주광역시,광산구,본량야구장,광주 광산구 용진로 303-0,문화관광,레저스포츠시설,91
454,광주광역시,북구,수선사,광주 북구 덕의길 117-0,역사관광,종교성지,91
456,광주광역시,광산구,서프에이블,광주 광산구 북문대로 363-43,레저스포츠,기타레저스포츠,90
457,광주광역시,북구,용봉서부어린이공원,광주 북구,문화관광,도시공원,88
457,광주광역시,북구,레전드스크린야구용봉점,광주 북구 용봉택지로 93-0,레저스포츠,기타레저스포츠,88
459,광주광역시,북구,충효동왕버들군,광주 북구,기타관광,기타관광,87
459,광주광역시,북구,골프존파크용봉점,광주 북구 운용로95번길 25-11,레저스포츠,육상레저스포츠,87
459,광주광역시,동구,선덕사,광주 동구 밤실로136번길 8-21,역사관광,종교성지,87
462,광주광역시,동구,로라보까충장로점,광주 동구 충장로 72-0,레저스포츠,기타레저스포츠,86
463,광주광역시,광산구,드림탁구클럽,광주 광산구 풍영로 83-0,레저스포츠,기타레저스포츠,85
463,광주광역시,동구,씨어터연바람,광주 동구 구성로204번길 1-1,문화관광,공연시설,85
465,광주광역시,광산구,지동제,광주 광산구,자연관광,자연경관(하천/해양),84
466,광주광역시,북구,양진광탁구교실,광주 북구 설죽로389번길 65-0,레저스포츠,기타레저스포츠,83
467,광주광역시,남구,봉선탁구월드,광주 남구 불로마을길 10-0,레저스포츠,기타레저스포츠,82
467,광주광역시,남구,대촌전통문화커뮤니티센터,광주 남구 포충로 937-0,문화관광,기타문화관광지,82
469,광주광역시,광산구,두정제,광주 광산구,자연관광,자연경관(하천/해양),81
469,광주광역시,북구,호국관음사,광주 북구 우치로 528-0,역사관광,종교성지,81
469,광주광역시,북구,용문사,광주 북구 월동로 58-11,역사관광,종교성지,81
472,광주광역시,서구,전일복싱클럽화정관,광주 서구 월드컵4강로68번길 6-0,레저스포츠,기타레저스포츠,80
473,광주광역시,서구,벽진서원,광주 서구 송풍로 42-0,역사관광,역사유적지,78
473,광주광역시,광산구,명문탁구교실,광주 광산구 우산로 55-10,레저스포츠,기타레저스포츠,78
473,광주광역시,광산구,꿀잼키즈룸광주신창점,광주 광산구 신창로 110-1,문화관광,테마공원,78
473,광주광역시,남구,광주콩종합센터,광주 남구 압촌길 78-0,문화관광,기타문화관광지,78
473,광주광역시,남구,광주김치타운김치발효식품관,광주 남구 김치로 60-0,문화관광,기타문화관광지,78
478,광주광역시,서구,자미어린이공원,광주 서구,문화관광,도시공원,77
478,광주광역시,북구,트램폴린파크매곡점,광주 북구 서하로 123-0,문화관광,테마공원,77
480,광주광역시,광산구,원당산공원전망대,광주 광산구 장덕로96번길 15-0,문화관광,랜드마크관광,75
480,광주광역시,서구,진스발레학원,광주 서구 천변좌로 142-0,레저스포츠,기타레저스포츠,75
480,광주광역시,동구,궁동예술극장,광주 동구 예술길 18-1,문화관광,공연시설,75
483,광주광역시,북구,J리듬체조,광주 북구 첨단연신로91번길 20-7,레저스포츠,기타레저스포츠,74
484,광주광역시,광산구,어등산승마목장,광주 광산구 고봉로185번길 50-0,레저스포츠,기타레저스포츠,73
485,광주광역시,광산구,빙월당,광주 광산구 광곡길 133-0,역사관광,역사유적지,72
485,광주광역시,동구,용화정사,광주 동구 학소로76번길 7-16,역사관광,종교성지,72
485,광주광역시,서구,법륜사,광주 서구 화개1로 55-0,역사관광,종교성지,72
485,광주광역시,북구,도솔정사,광주 북구 무진성길 222-0,역사관광,종교성지,72
485,광주광역시,서구,강산아트프렌즈,광주 서구 유덕로27번길 20-0,문화관광,기타문화관광지,72
485,광주광역시,남구,한희원미술관,광주 남구 양촌길 27-6,문화관광,전시시설,72
491,광주광역시,남구,백련사,광주 남구 행암도동길 53-1,역사관광,종교성지,71
491,광주광역시,광산구,용진사,광주 광산구 원사호길 55-39,역사관광,종교성지,71
493,광주광역시,서구,광천종합시장,광주 서구 죽봉대로111번길 24-0,쇼핑,시장,69
493,광주광역시,서구,동림유적근린공원,광주 서구,문화관광,도시공원,69
493,광주광역시,북구,봉곡어린이공원,광주 북구,문화관광,도시공원,69
493,광주광역시,광산구,오운제,광주 광산구,자연관광,자연경관(하천/해양),69
497,광주광역시,북구,제이엠,광주 북구 삼소로 422-0,레저스포츠,수상레저스포츠,68
497,광주광역시,남구,오방최흥종기념관,광주 남구 제중로 64-0,문화관광,전시시설,68
499,광주광역시,북구,남양식물원,광주 북구 동운로52번길 129-0,문화관광,테마공원,67
499,광주광역시,동구,광주디엠홀,광주 동구 중앙로148번길 11-27,문화관광,공연시설,67
