순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
49,서울특별시,서초구,반포한강공원,서울 서초구 신반포로11길 40-0,문화관광,도시공원,176310
50,서울특별시,용산구,남산서울타워,서울 용산구 남산공원길 105-0,문화관광,랜드마크관광,170849
51,서울특별시,영등포구,신세계백화점타임스퀘어점,서울 영등포구 영중로 9-0,쇼핑,백화점,165901
52,서울특별시,서초구,서울남부터미널,서울 서초구 효령로 292-0,기타관광,교통시설,163686
53,서울특별시,강남구,롯데백화점강남점,서울 강남구 도곡로 401-0,쇼핑,백화점,163557
54,서울특별시,노원구,트레이더스 홀세일 클럽월계점,서울 노원구 마들로3길 17-0,쇼핑,대형마트,159711
55,서울특별시,양천구,이마트목동점,서울 양천구 오목로 299-0,쇼핑,대형마트,156913
56,서울특별시,광진구,뚝섬한강공원,서울 광진구 강변북로 2273-0,문화관광,도시공원,156670
57,서울특별시,종로구,동대문종합시장,서울 종로구 종로 266-0,쇼핑,시장,156315
58,서울특별시,강서구,김포국제공항,서울 강서구 하늘길 112-0,기타관광,교통시설,155852
59,서울특별시,강남구,갤러리아백화점명품관EAST,서울 강남구 압구정로 407-0,쇼핑,백화점,153791
60,서울특별시,강서구,서울식물원,서울 강서구 마곡동로 161-0,문화관광,테마공원,153365
61,서울특별시,마포구,서울월드컵경기장,서울 마포구 월드컵로 240-0,문화관광,레저스포츠시설,151599
62,서울특별시,서초구,신세계센트럴시티터미널호남선,서울 서초구 신반포로 176-0,기타관광,교통시설,148432
63,서울특별시,서초구,헌릉과인릉,서울 서초구 헌인릉길 34-0,역사관광,역사유적지,139633
64,서울특별시,강서구,홈플러스강서점,서울 강서구 화곡로 398-0,쇼핑,대형마트,134723
65,서울특별시,종로구,광장시장,서울 종로구 창경궁로 88-0,쇼핑,시장,134246
66,서울특별시,중구,신세계백화점본점신관,서울 중구 소공로 63-0,쇼핑,백화점,132739
67,서울특별시,은평구,이마트은평점,서울 은평구 은평로 111-0,쇼핑,대형마트,127398
68,서울특별시,종로구,국립현대미술관서울관,서울 종로구 삼청로 30-0,문화관광,전시시설,123841
69,서울특별시,마포구,망원시장,서울 마포구 포은로8길 14-0,쇼핑,시장,122008
70,서울특별시,송파구,잠실야구장,서울 송파구 올림픽로 25-0,문화관광,레저스포츠시설,121716
71,서울특별시,마포구,망원한강공원,서울 마포구 마포나루길 467-0,문화관광,도시공원,121163
72,서울특별시,구로구,NC백화점신구로점,서울 구로구 구로중앙로 152-0,쇼핑,백화점,120088
73,서울특별시,송파구,현대시티몰가든파이브점,서울 송파구 충민로 66-0,쇼핑,쇼핑몰,118716
74,서울특별시,강남구,갤러리아백화점명품관WEST,서울 강남구 압구정로 343-0,쇼핑,백화점,118441
75,서울특별시,금천구,현대시티아울렛가산점,서울 금천구 디지털로10길 9-0,쇼핑,쇼핑몰,116619
76,서울특별시,서초구,뉴코아아울렛강남점,서울 서초구 잠원로 69-0,쇼핑,대형마트,114491
77,서울특별시,용산구,전쟁기념관,서울 용산구 이태원로 29-0,문화관광,전시시설,114098
78,서울특별시,성동구,이마트왕십리점,서울 성동구 왕십리광장로 17-0,쇼핑,대형마트,113166
79,서울특별시,중구,이마트청계천점,서울 중구 청계천로 400-0,쇼핑,대형마트,113092
80,서울특별시,구로구,현대백화점디큐브시티점,서울 구로구 경인로 662-0,쇼핑,백화점,112121
81,서울특별시,송파구,가든파이브툴,서울 송파구 충민로 10-0,쇼핑,쇼핑몰,111682
82,서울특별시,강북구,롯데백화점미아점,서울 강북구 도봉로 62-0,쇼핑,백화점,110735
83,서울특별시,중구,신세계백화점본점신관,서울 중구 퇴계로 77-0,쇼핑,백화점,109535
84,서울특별시,구로구,이마트구로점,서울 구로구 디지털로32길 43-0,쇼핑,대형마트,108993
85,서울특별시,동대문구,경동시장,서울 동대문구 고산자로36길 3-0,쇼핑,시장,105961
86,서울특별시,서초구,잠원한강공원,서울 서초구 잠원로 221-124,문화관광,도시공원,105890
87,서울특별시,송파구,이마트가든파이브점,서울 송파구 충민로 10-0,쇼핑,대형마트,104791
88,서울특별시,금천구,마리오아울렛1관,서울 금천구 디지털로 185-0,쇼핑,쇼핑몰,104615
89,서울특별시,관악구,롯데백화점관악점,서울 관악구 봉천로 209-0,쇼핑,백화점,104524
90,서울특별시,강남구,SETEC,서울 강남구 남부순환로 3104-0,문화관광,전시시설,100358
91,서울특별시,중구,두산타워,서울 중구 장충단로 275-0,쇼핑,쇼핑몰,100158
92,서울특별시,송파구,가락몰,서울 송파구 양재대로 932-0,쇼핑,시장,98303
93,서울특별시,은평구,NC백화점불광점,서울 은평구 불광로 20-0,쇼핑,백화점,97988
94,서울특별시,종로구,북악스카이웨이,서울 종로구,기타관광,데이트코스,97908
95,서울특별시,금천구,W몰,서울 금천구 디지털로 188-0,쇼핑,쇼핑몰,97637
96,서울특별시,광진구,이마트자양점,서울 광진구 아차산로 272-0,쇼핑,대형마트,96479
97,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,문화관광,랜드마크관광,94609
98,서울특별시,마포구,홈플러스월드컵점,서울 마포구 월드컵로 240-0,쇼핑,대형마트,94492
99,서울특별시,송파구,롯데백화점에비뉴엘월드타워점,서울 송파구 올림픽로 300-0,쇼핑,백화점,94255
100,서울특별시,노원구,2001아울렛중계점,서울 노원구 동일로204가길 46-0,쇼핑,대형마트,93212
101,서울특별시,구로구,고척스카이돔,서울 구로구 경인로 430-0,문화관광,레저스포츠시설,91905
102,서울특별시,송파구,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,문화관광,테마공원,90259
103,서울특별시,도봉구,하나로마트창동점,서울 도봉구 마들로11길 20-0,쇼핑,대형마트,90149
104,서울특별시,성동구,마장축산물시장,서울 성동구 마장로31길 40-0,쇼핑,시장,89586
105,서울특별시,송파구,가든파이브웍스,서울 송파구 충민로 52-0,쇼핑,쇼핑몰,89471
106,서울특별시,서초구,이마트양재점,서울 서초구 매헌로 16-0,쇼핑,대형마트,88562
107,서울특별시,강남구,봉은사,서울 강남구 봉은사로 531-0,역사관광,종교성지,88011
108,서울특별시,용산구,블루스퀘어,서울 용산구 이태원로 294-0,문화관광,공연시설,88009
109,서울특별시,용산구,이마트용산점,서울 용산구 한강대로21나길 17-0,쇼핑,대형마트,86815
110,서울특별시,금천구,마리오아울렛3관,서울 금천구 벚꽃로 266-0,쇼핑,쇼핑몰,86527
111,서울특별시,금천구,홈플러스금천점,서울 금천구 시흥대로 391-0,쇼핑,대형마트,82999
112,서울특별시,중랑구,이마트상봉점,서울 중랑구 상봉로 118-0,쇼핑,대형마트,82436
113,서울특별시,양천구,행복한백화점,서울 양천구 목동동로 309-0,쇼핑,백화점,82010
114,서울특별시,영등포구,홈플러스영등포점,서울 영등포구 당산로 42-0,쇼핑,대형마트,80629
115,서울특별시,중구,국립극장,서울 중구 장충단로 59-0,문화관광,공연시설,80379
116,서울특별시,양천구,목동실내아이스링크,서울 양천구 안양천로 939-0,레저스포츠,육상레저스포츠,80321
117,서울특별시,중구,밀리오레동대문점,서울 중구 장충단로 263-0,쇼핑,쇼핑몰,79964
118,서울특별시,노원구,롯데마트중계점,서울 노원구 노원로 330-0,쇼핑,대형마트,78933
119,서울특별시,노원구,이마트트레이더스월계점,서울 노원구 마들로3길 17-0,쇼핑,대형마트,78676
120,서울특별시,송파구,NC백화점송파점,서울 송파구 충민로 66-0,쇼핑,백화점,77877
121,서울특별시,마포구,마포농수산물시장,서울 마포구 월드컵로 235-0,쇼핑,시장,76283
122,서울특별시,영등포구,롯데마트양평점,서울 영등포구 선유로 138-0,쇼핑,대형마트,73696
123,서울특별시,양천구,홈플러스목동점,서울 양천구 목동서로 170-0,쇼핑,대형마트,73659
124,서울특별시,광진구,롯데백화점건대스타시티점,서울 광진구 능동로 90-0,쇼핑,백화점,73564
125,서울특별시,강동구,이마트명일점,서울 강동구 고덕로 276-0,쇼핑,대형마트,72733
126,서울특별시,강남구,이마트역삼점,서울 강남구 역삼로 310-0,쇼핑,대형마트,72259
127,서울특별시,송파구,롯데마트제타플렉스점,서울 송파구 올림픽로 240-0,쇼핑,대형마트,71266
128,서울특별시,중구,방산종합시장,서울 중구 동호로37길 20-0,쇼핑,시장,71039
129,서울특별시,강남구,아쿠아리움코엑스몰점,서울 강남구 영동대로 513-0,문화관광,테마공원,70628
130,서울특별시,동작구,보라매공원,서울 동작구 여의대방로20길 33-0,문화관광,도시공원,70412
131,서울특별시,마포구,하늘공원,서울 마포구 하늘공원로 95-0,문화관광,도시공원,69157
132,서울특별시,마포구,평화의공원,서울 마포구,문화관광,도시공원,65484
133,서울특별시,중구,충무아트센터,서울 중구 퇴계로 387-0,문화관광,공연시설,65368
134,서울특별시,강서구,인서울27골프클럽,서울 강서구,레저스포츠,육상레저스포츠,64872
135,서울특별시,노원구,건영백화점,서울 노원구 섬밭로 258-0,쇼핑,백화점,64284
136,서울특별시,강서구,롯데백화점김포공항점,서울 강서구 하늘길 38-0,쇼핑,백화점,64200
137,서울특별시,중구,롯데마트서울역점,서울 중구 청파로 426-0,쇼핑,대형마트,63527
138,서울특별시,송파구,롯데마트송파점,서울 송파구 중대로 80-0,쇼핑,대형마트,62827
139,서울특별시,구로구,홈플러스신도림점,서울 구로구 경인로 661-0,쇼핑,대형마트,62316
140,서울특별시,송파구,가락수산시장,서울 송파구 양재대로 932-0,쇼핑,시장,61992
141,서울특별시,서초구,신세계센트럴시티터미널호남선,서울 서초구 신반포로 190-0,기타관광,교통시설,61636
142,서울특별시,금천구,홈플러스시흥점,서울 금천구 시흥대로 201-0,쇼핑,대형마트,61586
143,서울특별시,서초구,세빛섬,서울 서초구 올림픽대로 2085-14,자연관광,자연경관(하천/해양),61394
144,서울특별시,은평구,수색역,서울 은평구 수색로 261-1,기타관광,교통시설,61340
145,서울특별시,송파구,롯데시네마월드타워,서울 송파구 올림픽로 300-0,문화관광,공연시설,60768
146,서울특별시,영등포구,여의도백화점,서울 영등포구 국제금융로6길 33-0,쇼핑,쇼핑몰,60765
147,서울특별시,강동구,홈플러스강동점,서울 강동구 양재대로 1571-0,쇼핑,대형마트,59158
148,서울특별시,성북구,이마트하월곡점,서울 성북구 종암로 167-0,쇼핑,대형마트,58923
149,서울특별시,도봉구,홈플러스방학점,서울 도봉구 도봉로 678-0,쇼핑,대형마트,58629
150,서울특별시,강남구,한국도심공항,서울 강남구 테헤란로87길 22-0,기타관광,교통시설,58150
151,서울특별시,종로구,조계사,서울 종로구 우정국로 55-0,역사관광,종교성지,58137
152,서울특별시,강서구,홈플러스가양점,서울 강서구 양천로 431-0,쇼핑,대형마트,57530
153,서울특별시,마포구,난지한강공원,서울 마포구 한강난지로 162-0,문화관광,도시공원,57205
154,서울특별시,마포구,이마트마포점,서울 마포구 백범로 212-0,쇼핑,대형마트,57048
155,서울특별시,중랑구,홈플러스면목점,서울 중랑구 사가정로 332-0,쇼핑,대형마트,56840
156,서울특별시,서초구,롯데마트서초점,서울 서초구 서초대로38길 12-0,쇼핑,대형마트,56728
157,서울특별시,용산구,리움미술관,서울 용산구 이태원로55길 60-16,문화관광,전시시설,56563
158,서울특별시,강서구,LG아트센터서울,서울 강서구 마곡중앙로 136-0,문화관광,공연시설,56082
159,서울특별시,종로구,광화문,서울 종로구 사직로 161-0,역사관광,역사유적지,55835
160,서울특별시,동대문구,홈플러스동대문점,서울 동대문구 천호대로 133-0,쇼핑,대형마트,55263
161,서울특별시,노원구,태릉CC,서울 노원구 화랑로 682-0,레저스포츠,육상레저스포츠,54984
162,서울특별시,성북구,홈플러스월곡점,서울 성북구 화랑로 76-0,쇼핑,대형마트,53864
163,서울특별시,구로구,아이파크몰고척점,서울 구로구 경인로43길 49-0,쇼핑,백화점,53758
164,서울특별시,강북구,4.19기념탑,서울 강북구 4.19로8길 17-0,역사관광,역사유물,53676
165,서울특별시,영등포구,영등포역,서울 영등포구,기타관광,교통시설,53552
166,서울특별시,서대문구,서대문자연사박물관,서울 서대문구 연희로32길 51-0,문화관광,전시시설,52841
167,서울특별시,종로구,북악팔각정,서울 종로구 북악산로 267-0,역사관광,역사유적지,52723
168,서울특별시,용산구,노들섬,서울 용산구 양녕로 445-0,자연관광,자연경관(하천/해양),52340
169,서울특별시,송파구,홈플러스잠실점,서울 송파구 올림픽로35가길 16-0,쇼핑,대형마트,52186
170,서울특별시,영등포구,롯데마트맥스영등포점,서울 영등포구 영중로 125-0,쇼핑,대형마트,52128
171,서울특별시,송파구,롯데콘서트홀,서울 송파구 올림픽로 300-0,문화관광,공연시설,51747
172,서울특별시,중구,디오트쇼핑몰,서울 중구 다산로 293-0,쇼핑,쇼핑몰,51180
173,서울특별시,중구,제일평화시장,서울 중구 마장로 13-0,쇼핑,시장,50356
174,서울특별시,은평구,진관사,서울 은평구 진관길 73-0,역사관광,종교성지,50003
175,서울특별시,마포구,KT&G상상마당홍대,서울 마포구 어울마당로 65-0,문화관광,기타문화관광지,48482
176,서울특별시,송파구,샤롯데씨어터,서울 송파구 올림픽로 240-0,문화관광,공연시설,47279
177,서울특별시,마포구,홈플러스합정점,서울 마포구 양화로 45-0,쇼핑,대형마트,46555
178,서울특별시,강북구,수유시장,서울 강북구 도봉로67길 18-0,쇼핑,시장,46309
179,서울특별시,강남구,신사동가로수길,서울 강남구,문화관광,테마공원,46066
180,서울특별시,금천구,독산동우시장,서울 금천구 범안로 1209-0,쇼핑,시장,45882
181,서울특별시,강남구,메가박스코엑스,서울 강남구 봉은사로 524-0,문화관광,공연시설,45783
182,서울특별시,은평구,이마트수색점,서울 은평구 수색로 217-0,쇼핑,대형마트,45756
183,서울특별시,용산구,이촌한강공원,서울 용산구 이촌로72길 62-0,문화관광,도시공원,45291
184,서울특별시,강서구,국립항공박물관,서울 강서구 하늘길 177-0,문화관광,전시시설,44908
185,서울특별시,영등포구,이마트영등포점,서울 영등포구 영중로 15-0,쇼핑,대형마트,44820
186,서울특별시,동작구,성대전통시장,서울 동작구 상도로 102-0,쇼핑,시장,44776
187,서울특별시,도봉구,이마트창동점,서울 도봉구 노해로65길 4-0,쇼핑,대형마트,44185
188,서울특별시,성동구,CGV왕십리,서울 성동구 왕십리광장로 17-0,문화관광,공연시설,44108
189,서울특별시,금천구,롯데마트금천점,서울 금천구 시흥대로 291-0,쇼핑,대형마트,43931
190,서울특별시,송파구,키자니아서울점,서울 송파구 올림픽로 240-0,문화관광,테마공원,43862
191,서울특별시,양천구,서서울호수공원,서울 양천구 남부순환로64길 20-0,문화관광,도시공원,43662
192,서울특별시,은평구,북한산성,서울 은평구,역사관광,역사유적지,43338
193,서울특별시,종로구,낙산공원,서울 종로구 낙산길 41-0,문화관광,도시공원,42900
194,서울특별시,구로구,이마트신도림점,서울 구로구 새말로 97-0,쇼핑,대형마트,42837
195,서울특별시,관악구,타임스트림,서울 관악구 신림로 330-0,쇼핑,쇼핑몰,42710
196,서울특별시,관악구,홈플러스서울남현점,서울 관악구 과천대로 909-0,쇼핑,대형마트,42356
197,서울특별시,종로구,창경궁,서울 종로구 창경궁로 185-0,역사관광,역사유적지,42175
198,서울특별시,성북구,고려대아이스링크,서울 성북구 안암로 145-0,레저스포츠,육상레저스포츠,41567
199,서울특별시,광진구,롯데시네마건대입구,서울 광진구 아차산로 272-0,문화관광,공연시설,41018
200,서울특별시,노원구,세이브존노원점,서울 노원구 한글비석로 57-0,쇼핑,대형마트,40909
200,서울특별시,양천구,이마트신월점,서울 양천구 화곡로 59-0,쇼핑,대형마트,40909
202,서울특별시,중랑구,홈플러스서울상봉점,서울 중랑구 망우로 353-0,쇼핑,대형마트,40717
203,서울특별시,용산구,용산가족공원,서울 용산구 서빙고로 137-0,문화관광,도시공원,40674
204,서울특별시,동대문구,청량리역,서울 동대문구 왕산로 214-0,기타관광,교통시설,40174
205,서울특별시,서대문구,서대문형무소역사관,서울 서대문구 통일로 251-0,문화관광,전시시설,39971
206,서울특별시,양천구,대한민국예술인센터,서울 양천구 목동서로 225-0,문화관광,기타문화관광지,39883
207,서울특별시,성북구,길상사,서울 성북구 선잠로5길 68-0,역사관광,종교성지,39819
208,서울특별시,광진구,롯데백화점건대스타시티점,서울 광진구 능동로 92-0,쇼핑,백화점,39775
209,서울특별시,송파구,송파책박물관,서울 송파구 송파대로37길 77-0,문화관광,전시시설,39671
210,서울특별시,영등포구,대신시장,서울 영등포구 도신로60길 7-0,쇼핑,시장,39644
211,서울특별시,중구,신라면세점서울점,서울 중구 동호로 249-0,쇼핑,면세점,39619
212,서울특별시,중구,롯데백화점에비뉴엘본점,서울 중구 남대문로 73-0,쇼핑,백화점,39570
213,서울특별시,강남구,광림아트센터BBCH홀,서울 강남구 논현로163길 33-0,문화관광,공연시설,38508
214,서울특별시,성북구,이마트미아점,서울 성북구 도봉로 17-0,쇼핑,대형마트,38462
215,서울특별시,종로구,서울역사박물관,서울 종로구 새문안로 55-0,문화관광,전시시설,38347
216,서울특별시,동대문구,청량리청과물시장,서울 동대문구 왕산로 167-0,쇼핑,시장,38322
217,서울특별시,성동구,메가박스성수,서울 성동구 왕십리로 50-0,문화관광,공연시설,38317
218,서울특별시,강동구,2001아울렛천호점,서울 강동구 구천면로 189-0,쇼핑,대형마트,37841
219,서울특별시,중구,누죤,서울 중구 을지로45길 62-0,쇼핑,쇼핑몰,37728
220,서울특별시,송파구,석촌호수동호,서울 송파구 송파나루길 166-0,자연관광,자연경관(하천/해양),37494
221,서울특별시,중구,ddp패션몰,서울 중구 마장로 22-0,쇼핑,쇼핑몰,37344
222,서울특별시,광진구,스타시티,서울 광진구 아차산로 272-0,쇼핑,쇼핑몰,37261
223,서울특별시,도봉구,신창시장,서울 도봉구 덕릉로57길 10-0,쇼핑,시장,37199
224,서울특별시,중구,서울시립미술관,서울 중구 덕수궁길 61-0,문화관광,전시시설,36729
225,서울특별시,성동구,금남시장,서울 성동구 독서당로 303-7,쇼핑,시장,36623
226,서울특별시,서초구,국립국악원예악당,서울 서초구 남부순환로 2364-0,문화관광,공연시설,36584
227,서울특별시,강남구,도산공원,서울 강남구 도산대로45길 20-0,문화관광,도시공원,35969
228,서울특별시,영등포구,선유도공원,서울 영등포구 선유로 343-0,문화관광,도시공원,34657
229,서울특별시,강서구,롯데시네마김포공항,서울 강서구 하늘길 지하 77-0,문화관광,공연시설,34343
230,서울특별시,서초구,예술의전당오페라하우스,서울 서초구 남부순환로 2406-0,문화관광,공연시설,34268
231,서울특별시,강서구,롯데시네마가양,서울 강서구 양천로 476-0,문화관광,공연시설,33859
232,서울특별시,용산구,롯데시네마용산,서울 용산구 청파로 74-0,문화관광,공연시설,33758
233,서울특별시,강북구,도선사,서울 강북구 삼양로173길 504-0,역사관광,종교성지,33604
234,서울특별시,영등포구,이마트여의도점,서울 영등포구 여의동로3길 10-0,쇼핑,대형마트,33099
235,서울특별시,종로구,청와대,서울 종로구 청와대로 1-0,기타관광,기타관광,33051
236,서울특별시,영등포구,CGV영등포,서울 영등포구 영중로 15-0,문화관광,공연시설,32856
237,서울특별시,강동구,광나루한강공원,서울 강동구 선사로 83-106,문화관광,도시공원,32585
238,서울특별시,송파구,우리금융아트홀,서울 송파구 올림픽로 424-0,문화관광,공연시설,32231
239,서울특별시,영등포구,양화한강공원,서울 영등포구 노들로 221-0,문화관광,도시공원,31760
240,서울특별시,금천구,빅마켓금천점,서울 금천구 두산로 71-0,쇼핑,대형마트,31680
241,서울특별시,광진구,커먼그라운드,서울 광진구 아차산로 200-0,쇼핑,쇼핑몰,31398
242,서울특별시,마포구,메가박스상암월드컵경기장,서울 마포구 월드컵로 240-0,문화관광,공연시설,30928
243,서울특별시,송파구,파크하비오워터킹덤,서울 송파구 송파대로 111-0,문화관광,테마공원,30855
244,서울특별시,송파구,올림픽홀,서울 송파구 올림픽로 424-0,문화관광,공연시설,30838
245,서울특별시,도봉구,방학동도깨비시장,서울 도봉구 도당로13다길 33-0,쇼핑,시장,30826
246,서울특별시,송파구,방이시장,서울 송파구 백제고분로48길 35-0,쇼핑,시장,30779
247,서울특별시,중랑구,우림시장,서울 중랑구 망우로62길 52-4,쇼핑,시장,30600
248,서울특별시,용산구,후암시장,서울 용산구 후암로35길 24-0,쇼핑,시장,30270
249,서울특별시,강남구,CGV강남,서울 강남구 강남대로 438-0,문화관광,공연시설,30132
250,서울특별시,중구,대한극장,서울 중구 퇴계로 212-0,문화관광,공연시설,30098
251,서울특별시,성북구,삼청각,서울 성북구 대사관로 3-0,문화관광,기타문화관광지,29845
252,서울특별시,강동구,이마트천호점,서울 강동구 천호대로 1017-0,쇼핑,대형마트,29651
253,서울특별시,강남구,더라움,서울 강남구 언주로 564-0,문화관광,전시시설,29556
254,서울특별시,서초구,예술의전당콘서트홀,서울 서초구 남부순환로 2406-0,문화관광,공연시설,29354
255,서울특별시,중구,남산케이블카,서울 중구 소파로 83-0,기타관광,기타관광,29338
256,서울특별시,중랑구,홈플러스신내점,서울 중랑구 신내로 201-0,쇼핑,대형마트,29087
257,서울특별시,서초구,한가람미술관,서울 서초구 남부순환로 2406-0,문화관광,전시시설,28872
258,서울특별시,강남구,스타필드코엑스몰,서울 강남구 영동대로 513-0,쇼핑,쇼핑몰,28820
259,서울특별시,강남구,CGV청담씨네시티,서울 강남구 도산대로 323-0,문화관광,공연시설,28522
260,서울특별시,중구,롯데영플라자명동점,서울 중구 남대문로 67-0,쇼핑,백화점,28462
261,서울특별시,마포구,AK플라자홍대,서울 마포구 양화로 188-0,쇼핑,백화점,28367
262,서울특별시,중구,SFC몰,서울 중구 세종대로 136-0,쇼핑,쇼핑몰,28188
263,서울특별시,종로구,청와대정문,서울 종로구 청와대로 1-0,기타관광,기타관광,27901
264,서울특별시,강서구,롯데마트김포공항점,서울 강서구 하늘길 38-0,쇼핑,대형마트,27846
265,서울특별시,광진구,어린이회관,서울 광진구 광나루로 441-0,문화관광,기타문화관광지,27844
266,서울특별시,중랑구,용마폭포공원,서울 중랑구 용마산로 250-12,문화관광,도시공원,27564
267,서울특별시,강동구,롯데시네마강동,서울 강동구 천호옛길 85-0,문화관광,공연시설,27497
268,서울특별시,강서구,CGV등촌,서울 강서구 공항대로45길 63-0,문화관광,공연시설,27465
269,서울특별시,중랑구,이마트묵동점,서울 중랑구 동일로 932-0,쇼핑,대형마트,27376
270,서울특별시,노원구,홈플러스중계점,서울 노원구 동일로204가길 12-0,쇼핑,대형마트,27114
271,서울특별시,송파구,문정동로데오거리,서울 송파구 동남로4길 10-0,쇼핑,기타쇼핑시설,26940
272,서울특별시,송파구,서울스카이,서울 송파구 올림픽로 300-0,문화관광,랜드마크관광,26717
273,서울특별시,동대문구,롯데마트청량리점,서울 동대문구 왕산로 214-0,쇼핑,대형마트,26659
