순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
345,전라북도,정읍시,무성서원,전북 정읍시 원촌1길 44-12,역사관광,역사유적지,2494
346,전라북도,익산시,왕궁포레스트,전북 익산시 호반로 71-0,문화관광,테마공원,2487
346,전라북도,익산시,익산야구장,전북 익산시 무왕로 1397-0,문화관광,레저스포츠시설,2487
348,전라북도,군산시,서군산축구장,전북 군산시 임사길 14-0,문화관광,레저스포츠시설,2481
348,전라북도,김제시,국립청소년농생명센터,전북 김제시 벽골제로 421-0,문화관광,기타문화관광지,2481
350,전라북도,전주시 완산구,서영수산,전북 전주시 완산구 계룡산길 56-0,쇼핑,시장,2478
351,전라북도,부안군,부안영상테마파크,전북 부안군 격포로 309-64,기타관광,기타관광,2471
352,전라북도,김제시,김제상설시장,전북 김제시 동서4길 15-0,쇼핑,시장,2464
353,전라북도,익산시,익산시공공승마장,전북 익산시 강변로 1105-0,레저스포츠,육상레저스포츠,2446
354,전라북도,장수군,장수공용버스터미널,전북 장수군 장천로 175-0,기타관광,교통시설,2398
355,전라북도,완주군,미니특공대키즈카페전주혁신점,전북 완주군 안전로 153-0,문화관광,테마공원,2396
356,전라북도,군산시,몽돌해수욕장,전북 군산시 선유도1길 235-0,자연관광,자연경관(하천/해양),2394
357,전라북도,남원시,국립민속국악원,전북 남원시 양림길 54-0,문화관광,공연시설,2388
358,전라북도,익산시,익산남부시장,전북 익산시 평동로11길 12-0,쇼핑,시장,2385
359,전라북도,익산시,상떼힐익산CC퍼블릭,전북 익산시 무왕로38길 111-0,레저스포츠,육상레저스포츠,2381
360,전라북도,전주시 덕진구,동산역,전북 전주시 덕진구,기타관광,교통시설,2375
361,전라북도,군산시,명산시장,전북 군산시 금광길 17-5,쇼핑,시장,2352
362,전라북도,완주군,완주와일드&로컬푸드축제,전북 완주군 고산휴양림로 89-0,문화관광,기타문화관광지,2347
363,전라북도,고창군,고창청농원핑크뮬리축제,전북 고창군 청천길 41-27,문화관광,기타문화관광지,2342
364,전라북도,남원시,NH시네마,전북 남원시 요천로 1838-0,문화관광,공연시설,2339
365,전라북도,전주시 완산구,고덕생활축구장,전북 전주시 완산구 춘향로 5172-0,문화관광,레저스포츠시설,2315
366,전라북도,정읍시,동학농민혁명기념관,전북 정읍시 동학로 742-0,문화관광,전시시설,2301
367,전라북도,부안군,매창공원,전북 부안군 매창로 89-0,문화관광,도시공원,2287
368,전라북도,남원시,인월지리산공용터미널,전북 남원시 인월로 73-0,기타관광,교통시설,2281
369,전라북도,남원시,혼불문학관,전북 남원시 노봉안길 52-0,문화관광,기타문화관광지,2276
370,전라북도,군산시,선유도항방파제등대,전북 군산시 선유도1길 235-0,문화관광,랜드마크관광,2253
371,전라북도,군산시,은적사,전북 군산시 설림3길 49-0,역사관광,종교성지,2243
372,전라북도,완주군,술테마박물관,전북 완주군 덕천전원길 232-58,문화관광,전시시설,2233
373,전라북도,남원시,만인의총,전북 남원시 만인로 3-0,역사관광,역사유적지,2227
374,전라북도,군산시,군산근대문화유산거리,전북 군산시,문화관광,테마공원,2226
375,전라북도,부안군,새만금환경생태단지방문자센터,전북 부안군 불등길 58-85,기타관광,기타관광,2213
376,전라북도,무주군,백련사,전북 무주군 백련사길 580-0,역사관광,종교성지,2199
377,전라북도,고창군,고창웰파크시티,전북 고창군 석정1로 105-0,문화관광,복합관광시설,2190
378,전라북도,남원시,남원관광단지,전북 남원시 양림길 43-0,문화관광,복합관광시설,2129
379,전라북도,완주군,화암사,전북 완주군 화암사길 271-0,역사관광,종교성지,2120
380,전라북도,완주군,구이저수지,전북 완주군,자연관광,자연경관(하천/해양),2106
381,전라북도,군산시,장자교스카이워크,전북 군산시,기타관광,기타관광,2102
382,전라북도,남원시,지리산정령치휴게소,전북 남원시 정령치로 1523-0,문화관광,도시/지역문화관광,2094
383,전라북도,익산시,황등역,전북 익산시,기타관광,교통시설,2067
384,전라북도,남원시,광한루,전북 남원시 요천로 1447-0,역사관광,역사유적지,2065
385,전라북도,전주시 덕진구,전주KCC이지스농구단전주실내체육관,전북 전주시 덕진구 권삼득로 308-0,레저스포츠,기타레저스포츠,2044
386,전라북도,군산시,선유도항,전북 군산시 선유도1길 235-0,자연관광,자연경관(하천/해양),2036
387,전라북도,익산시,유천생태습지공원,전북 익산시,문화관광,도시공원,2031
388,전라북도,고창군,고인돌공원,전북 고창군 고인돌공원길 74-0,역사관광,역사유적지,2019
389,전라북도,임실군,관촌시외버스터미널,전북 임실군 사선로 32-0,기타관광,교통시설,1996
390,전라북도,김제시,성모암,전북 김제시 화포3길 54-9,역사관광,종교성지,1972
391,전라북도,남원시,남원고속버스터미널(폐업),전북 남원시 춘향로 78-0,기타관광,교통시설,1956
392,전라북도,군산시,군산CC퍼블릭,전북 군산시,레저스포츠,육상레저스포츠,1945
393,전라북도,고창군,구시포항,전북 고창군,자연관광,자연경관(하천/해양),1938
394,전라북도,정읍시,내장산워터파크,전북 정읍시 내장호반로 37-0,기타관광,기타관광,1916
395,전라북도,전주시 완산구,전주자연생태관휴관중(2024년상반기개관예정),전북 전주시 완산구 바람쐬는길 21-0,문화관광,전시시설,1912
396,전라북도,군산시,CGV군산,전북 군산시 백토로 166-0,문화관광,공연시설,1910
397,전라북도,군산시,대장봉전망대,전북 군산시,문화관광,랜드마크관광,1909
398,전라북도,임실군,오수의견공원,전북 임실군 충효로 2096-16,문화관광,도시공원,1907
399,전라북도,군산시,몽돌해수욕장,전북 군산시,자연관광,자연경관(하천/해양),1897
400,전라북도,임실군,사선대조각공원,전북 임실군,문화관광,도시공원,1879
401,전라북도,정읍시,국립전북기상과학관,전북 정읍시 서부산업도로 168-43,문화관광,전시시설,1872
402,전라북도,익산시,동익산역,전북 익산시 옛둑2길 84-0,기타관광,교통시설,1866
403,전라북도,정읍시,칠보물테마유원지,전북 정읍시 칠보산로 1555-0,문화관광,복합관광시설,1851
404,전라북도,무주군,안성탐방지원센터,전북 무주군 칠연로 608-0,기타관광,기타관광,1848
