순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
296,강원도,강릉시,경포대,강원 강릉시 경포로 365-0,역사관광,역사유적지,121576
297,경상남도,김해시,신세계백화점김해점,경남 김해시 김해대로 2232-0,쇼핑,백화점,121537
298,대구광역시,동구,롯데아울렛이시아폴리스점,대구 동구 팔공로49길 16-0,쇼핑,쇼핑몰,121417
299,강원도,정선군,강원랜드,강원 정선군 하이원길 265-0,문화관광,복합관광시설,121339
300,서울특별시,마포구,망원한강공원,서울 마포구 마포나루길 467-0,문화관광,도시공원,121163
301,경기도,용인시 처인구,용인공용버스터미널,경기 용인시 처인구 중부대로 1486-0,기타관광,교통시설,120151
302,경상남도,거제시,바람의언덕,경남 거제시,문화관광,기타문화관광지,120124
303,서울특별시,구로구,NC백화점신구로점,서울 구로구 구로중앙로 152-0,쇼핑,백화점,120088
304,경기도,수원시 영통구,앨리웨이광교,경기 수원시 영통구 광교호수공원로 80-0,쇼핑,쇼핑몰,119347
305,경기도,포천시,산정호수,경기 포천시,자연관광,자연경관(하천/해양),119304
306,경기도,고양시 일산서구,원마운트,경기 고양시 일산서구 한류월드로 300-0,쇼핑,쇼핑몰,119090
307,충청남도,아산시,퍼스트빌리지,충남 아산시 해위안길 127-0,쇼핑,쇼핑몰,119038
308,인천광역시,서구,홈플러스인천청라점,인천 서구 중봉대로 587-0,쇼핑,대형마트,118727
309,서울특별시,송파구,현대시티몰가든파이브점,서울 송파구 충민로 66-0,쇼핑,쇼핑몰,118716
310,강원도,강릉시,강릉역,강원 강릉시 용지로 176-0,기타관광,교통시설,118481
311,서울특별시,강남구,갤러리아백화점명품관WEST,서울 강남구 압구정로 343-0,쇼핑,백화점,118441
312,경기도,남양주시,마석역,경기 남양주시 마석중앙로 107-0,기타관광,교통시설,118327
313,경기도,고양시 일산서구,트레이더스 홀세일 클럽킨텍스점,경기 고양시 일산서구 킨텍스로 171-0,쇼핑,대형마트,118152
314,부산광역시,중구,국제시장,부산 중구 국제시장2길 25-0,쇼핑,시장,117721
315,인천광역시,연수구,트리플스트리트A동,인천 연수구 송도과학로16번길 33-1,쇼핑,쇼핑몰,117212
316,부산광역시,강서구,스타필드시티명지,부산 강서구 명지국제6로 168-0,쇼핑,쇼핑몰,116991
317,경기도,수원시 영통구,트레이더스 홀세일 클럽수원점,경기 수원시 영통구 삼성로 2-0,쇼핑,대형마트,116910
318,강원도,강릉시,주문진수산시장,강원 강릉시 시장2길 6-0,쇼핑,시장,116781
319,경상북도,포항시 남구,포항시외버스터미널,경북 포항시 남구 중흥로 85-0,기타관광,교통시설,116734
320,서울특별시,금천구,현대시티아울렛가산점,서울 금천구 디지털로10길 9-0,쇼핑,쇼핑몰,116619
321,경기도,성남시 분당구,아브뉴프랑판교,경기 성남시 분당구 동판교로177번길 25-0,쇼핑,쇼핑몰,116319
322,경기도,김포시,트레이더스 홀세일 클럽김포점,경기 김포시 김포대로 715-0,쇼핑,대형마트,116291
323,경상남도,창원시 의창구,창원중앙역,경남 창원시 의창구 상남로 381-0,기타관광,교통시설,116257
324,광주광역시,광산구,광주송정역,광주 광산구 상무대로 201-0,기타관광,교통시설,116205
325,대구광역시,달서구,이월드,대구 달서구 두류공원로 200-0,문화관광,테마공원,115898
326,경기도,성남시 중원구,모란민속5일장,경기 성남시 중원구 둔촌대로 68-0,쇼핑,시장,115836
327,경기도,화성시,트레이더스 홀세일 클럽동탄점,경기 화성시 동탄대로 451-0,쇼핑,대형마트,115163
328,강원도,강릉시,아르떼뮤지엄강릉,강원 강릉시 난설헌로 131-0,문화관광,전시시설,114972
329,대전광역시,유성구,NC백화점대전유성점,대전 유성구 계룡로 119-0,쇼핑,백화점,114707
330,대전광역시,중구,서대전역,대전 중구 오류로 23-0,기타관광,교통시설,114613
331,강원도,양양군,서피비치,강원 양양군 하조대해안길 119-0,레저스포츠,수상레저스포츠,114577
332,서울특별시,서초구,뉴코아아울렛강남점,서울 서초구 잠원로 69-0,쇼핑,대형마트,114491
333,대전광역시,유성구,현대프리미엄아울렛대전점,대전 유성구 테크노중앙로 123-0,쇼핑,쇼핑몰,114258
334,서울특별시,용산구,전쟁기념관,서울 용산구 이태원로 29-0,문화관광,전시시설,114098
335,충청남도,예산군,수덕사,충남 예산군 수덕사안길 79-0,역사관광,종교성지,113872
336,충청남도,당진시,당진버스터미널,충남 당진시 밤절로 149-0,기타관광,교통시설,113734
337,경기도,성남시 분당구,이마트분당점,경기 성남시 분당구 불정로 134-0,쇼핑,대형마트,113705
338,전라남도,여수시,여수해상케이블카놀아정류장,전남 여수시 돌산로 3600-1,기타관광,기타관광,113687
339,부산광역시,서구,송도해수욕장,부산 서구,자연관광,자연경관(하천/해양),113539
340,경상남도,창원시 마산회원구,마산역,경남 창원시 마산회원구 마산역광장로 18-0,기타관광,교통시설,113452
341,부산광역시,중구,자갈치시장,부산 중구 자갈치해안로 52-0,쇼핑,시장,113420
342,경기도,파주시,문산역,경기 파주시 문산역로 94-0,기타관광,교통시설,113319
343,강원도,속초시,속초아이대관람차,강원 속초시 청호해안길 2-0,기타관광,기타관광,113315
344,서울특별시,성동구,이마트왕십리점,서울 성동구 왕십리광장로 17-0,쇼핑,대형마트,113166
345,서울특별시,중구,이마트청계천점,서울 중구 청계천로 400-0,쇼핑,대형마트,113092
346,인천광역시,남동구,홈플러스간석점,인천 남동구 경원대로 971-0,쇼핑,대형마트,112906
347,경상북도,경주시,대릉원,경북 경주시 계림로 9-0,역사관광,역사유적지,112567
348,경기도,시흥시,삼미시장,경기 시흥시 삼미시장2길 29-0,쇼핑,시장,112553
349,울산광역시,남구,현대백화점울산점,울산 남구 삼산로 261-0,쇼핑,백화점,112495
350,대전광역시,중구,코스트코홀세일대전점,대전 중구 오류로 41-0,쇼핑,대형마트,112420
351,서울특별시,구로구,현대백화점디큐브시티점,서울 구로구 경인로 662-0,쇼핑,백화점,112121
352,경기도,부천시,이마트중동점,경기 부천시 석천로 188-0,쇼핑,대형마트,111849
353,서울특별시,송파구,가든파이브툴,서울 송파구 충민로 10-0,쇼핑,쇼핑몰,111682
354,충청남도,서산시,해미읍성,충남 서산시 남문2로 143-0,역사관광,역사유적지,111439
355,경상북도,경주시,국립경주박물관,경북 경주시 일정로 186-0,문화관광,전시시설,111371
356,경상남도,거제시,매미성,경남 거제시 복항길 29-0,역사관광,역사유적지,111265
357,경기도,의정부시,이마트의정부점,경기 의정부시 민락로 210-0,쇼핑,대형마트,111120
358,경기도,이천시,지산포레스트리조트스키장,경기 이천시 지산로 267-0,레저스포츠,육상레저스포츠,111102
359,경기도,수원시 영통구,아브뉴프랑광교,경기 수원시 영통구 센트럴타운로 85-0,쇼핑,쇼핑몰,111096
360,강원도,속초시,이마트속초점,강원 속초시 설악금강대교로 12-0,쇼핑,대형마트,110919
361,서울특별시,강북구,롯데백화점미아점,서울 강북구 도봉로 62-0,쇼핑,백화점,110735
362,경기도,용인시 기흥구,골드CC,경기 용인시 기흥구 기흥단지로 398-0,레저스포츠,육상레저스포츠,110601
363,경기도,부천시,웅진플레이도시,경기 부천시 조마루로 2-0,문화관광,테마공원,110427
364,충청남도,예산군,예당호출렁다리,충남 예산군,기타관광,기타관광,110138
365,인천광역시,서구,청라호수공원,인천 서구 크리스탈로 59-0,문화관광,도시공원,110010
366,서울특별시,중구,신세계백화점본점신관,서울 중구 퇴계로 77-0,쇼핑,백화점,109535
367,경기도,부천시,홈플러스부천상동점,경기 부천시 길주로 118-0,쇼핑,대형마트,109255
368,경기도,수원시 팔달구,뉴코아아울렛동수원점,경기 수원시 팔달구 인계로 154-0,쇼핑,대형마트,109157
369,서울특별시,구로구,이마트구로점,서울 구로구 디지털로32길 43-0,쇼핑,대형마트,108993
370,경기도,부천시,뉴코아아울렛부천점,경기 부천시 송내대로 239-0,쇼핑,대형마트,108724
371,강원도,평창군,월정사,강원 평창군 오대산로 374-8,역사관광,종교성지,107924
372,울산광역시,북구,코스트코홀세일울산점,울산 북구 진장유통로 78-12,쇼핑,대형마트,107907
373,강원도,춘천시,레고랜드코리아리조트,강원 춘천시 하중도길 128-0,문화관광,테마공원,107820
374,울산광역시,울주군,간절곶,울산 울주군,기타관광,기타관광,107552
375,전라남도,광양시,LF스퀘어광양점,전남 광양시 순광로 466-0,쇼핑,쇼핑몰,107230
376,인천광역시,강화군,대룡시장,인천 강화군 대룡안길 60-0,쇼핑,시장,106278
377,부산광역시,기장군,롯데월드어드벤처부산,부산 기장군 동부산관광로 42-0,문화관광,테마공원,106244
378,충청북도,단양군,만천하스카이워크,충북 단양군 옷바위길 10-0,문화관광,랜드마크관광,106135
379,인천광역시,강화군,보문사,인천 강화군 삼산남로828번길 44-0,역사관광,종교성지,106066
380,서울특별시,동대문구,경동시장,서울 동대문구 고산자로36길 3-0,쇼핑,시장,105961
381,서울특별시,서초구,잠원한강공원,서울 서초구 잠원로 221-124,문화관광,도시공원,105890
382,충청북도,청주시 흥덕구,롯데아울렛청주점,충북 청주시 흥덕구 2순환로 1004-0,쇼핑,쇼핑몰,105684
383,경기도,오산시,오산오색시장,경기 오산시 오산로278번길 10-0,쇼핑,시장,105624
384,경기도,화성시,홈플러스화성향남점,경기 화성시 향남로 402-0,쇼핑,대형마트,105445
385,경기도,성남시 수정구,이마트성남점,경기 성남시 수정구 수정로 201-0,쇼핑,대형마트,105381
386,경기도,성남시 분당구,NC백화점야탑점,경기 성남시 분당구 야탑로81번길 11-0,쇼핑,백화점,105173
387,충청북도,청주시 상당구,청남대,충북 청주시 상당구 청남대길 646-0,기타관광,기타관광,105119
388,경기도,이천시,테르메덴,경기 이천시 사실로 984-0,체험관광,웰니스관광,104887
389,서울특별시,송파구,이마트가든파이브점,서울 송파구 충민로 10-0,쇼핑,대형마트,104791
390,서울특별시,금천구,마리오아울렛1관,서울 금천구 디지털로 185-0,쇼핑,쇼핑몰,104615
391,전라남도,여수시,향일암,전남 여수시 향일암로 1-0,역사관광,종교성지,104531
392,서울특별시,관악구,롯데백화점관악점,서울 관악구 봉천로 209-0,쇼핑,백화점,104524
393,충청남도,예산군,예산상설시장,충남 예산군 형제고개로 967-0,쇼핑,시장,104406
394,경기도,광주시,남한산성,경기 광주시 남한산성로 784-16,역사관광,역사유적지,103955
395,강원도,원주시,오크밸리CC,강원 원주시 월송석화로 950-0,레저스포츠,육상레저스포츠,103387
396,충청남도,아산시,온양온천역,충남 아산시 온천대로 1496-0,기타관광,교통시설,103284
397,부산광역시,해운대구,신세계센텀시티몰,부산 해운대구 센텀4로 15-0,쇼핑,백화점,103164
398,대전광역시,중구,대전오월드,대전 중구 사정공원로 70-0,문화관광,테마공원,103083
399,경기도,오산시,이마트오산점,경기 오산시 경기대로 181-0,쇼핑,대형마트,102909
400,경기도,성남시 분당구,홈플러스야탑점,경기 성남시 분당구 성남대로925번길 16-0,쇼핑,대형마트,102878
401,광주광역시,동구,롯데백화점광주점,광주 동구 독립로 268-0,쇼핑,백화점,102745
402,경상남도,하동군,화개장터,경남 하동군 쌍계로 17-0,쇼핑,시장,102490
403,충청남도,서산시,서산공용버스터미널,충남 서산시 안견로 190-0,기타관광,교통시설,102439
404,경기도,안산시 단원구,NC백화점고잔점,경기 안산시 단원구 광덕대로 194-0,쇼핑,백화점,102339
405,경기도,평택시,통복시장,경기 평택시 통복시장로25번길 10-0,쇼핑,시장,102135
406,경기도,안산시 상록구,안산버스터미널,경기 안산시 상록구 항가울로 410-0,기타관광,교통시설,101375
407,경상북도,경주시,경주시외버스터미널,경북 경주시 강변로 184-0,기타관광,교통시설,101322
408,경상북도,경주시,석굴암,경북 경주시 석굴로 238-0,역사관광,역사유적지,100994
409,서울특별시,강남구,SETEC,서울 강남구 남부순환로 3104-0,문화관광,전시시설,100358
410,서울특별시,중구,두산타워,서울 중구 장충단로 275-0,쇼핑,쇼핑몰,100158
411,인천광역시,남동구,모래내시장,인천 남동구 호구포로 818-0,쇼핑,시장,100066
412,광주광역시,광산구,롯데아울렛광주수완점,광주 광산구 장신로 98-0,쇼핑,쇼핑몰,99820
413,전라북도,전주시 덕진구,전주월드컵경기장,전북 전주시 덕진구 기린대로 1055-0,문화관광,레저스포츠시설,99291
414,광주광역시,서구,김대중컨벤션센터,광주 서구 상무누리로 30-0,문화관광,전시시설,99202
415,강원도,평창군,대관령양떼목장,강원 평창군 대관령마루길 483-32,기타관광,기타관광,99119
416,전라북도,전주시 완산구,롯데백화점전주점,전북 전주시 완산구 온고을로 2-0,쇼핑,백화점,99076
417,대전광역시,서구,이마트둔산점,대전 서구 둔산북로 41-0,쇼핑,대형마트,98809
418,대전광역시,대덕구,오정농수산물도매시장,대전 대덕구 한밭대로 987-0,쇼핑,시장,98569
419,경기도,수원시 권선구,이마트수원점,경기 수원시 권선구 경수대로 270-0,쇼핑,대형마트,98565
420,충청북도,제천시,청풍호반케이블카,충북 제천시 문화재길 166-0,기타관광,기타관광,98312
421,서울특별시,송파구,가락몰,서울 송파구 양재대로 932-0,쇼핑,시장,98303
422,충청북도,청주시 청원구,오창호수공원,충북 청주시 청원구 오창공원로 311-0,문화관광,도시공원,98102
423,서울특별시,은평구,NC백화점불광점,서울 은평구 불광로 20-0,쇼핑,백화점,97988
424,서울특별시,종로구,북악스카이웨이,서울 종로구,기타관광,데이트코스,97908
425,서울특별시,금천구,W몰,서울 금천구 디지털로 188-0,쇼핑,쇼핑몰,97637
426,경기도,수원시 영통구,이마트광교점,경기 수원시 영통구 광교로 191-0,쇼핑,대형마트,97603
427,경기도,의정부시,의정부제일시장,경기 의정부시 태평로73번길 20-0,쇼핑,시장,97600
428,경기도,고양시 일산동구,이마트풍산점,경기 고양시 일산동구 무궁화로 237-0,쇼핑,대형마트,97576
429,강원도,홍천군,비발디파크오션월드,강원 홍천군 한치골길 262-0,문화관광,테마공원,97456
430,부산광역시,북구,구포역,부산 북구 구포만세길 82-0,기타관광,교통시설,97388
431,대전광역시,유성구,대전월드컵경기장,대전 유성구 월드컵대로 32-0,문화관광,레저스포츠시설,97141
432,강원도,정선군,정선아리랑시장,강원 정선군 봉양7길 39-0,쇼핑,시장,97033
433,전라북도,정읍시,정읍역,전북 정읍시 서부산업도로 305-0,기타관광,교통시설,96926
434,울산광역시,남구,롯데백화점울산점,울산 남구 삼산로 288-0,쇼핑,백화점,96867
435,인천광역시,부평구,롯데마트삼산점,인천 부평구 길주로 623-0,쇼핑,대형마트,96808
436,대구광역시,달서구,홈플러스성서점,대구 달서구 달구벌대로 1467-0,쇼핑,대형마트,96746
437,서울특별시,광진구,이마트자양점,서울 광진구 아차산로 272-0,쇼핑,대형마트,96479
438,전라북도,전주시 덕진구,전주고속버스터미널,전북 전주시 덕진구 가리내로 70-0,기타관광,교통시설,96451
439,경기도,화성시,전곡항,경기 화성시,자연관광,자연경관(하천/해양),96386
440,경기도,남양주시,이마트남양주점,경기 남양주시 늘을2로 27-0,쇼핑,대형마트,96352
441,경기도,용인시 기흥구,수원CC,경기 용인시 기흥구 중부대로 495-0,레저스포츠,육상레저스포츠,96297
442,경기도,양평군,용문사,경기 양평군 용문산로 782-0,역사관광,종교성지,96098
443,경기도,용인시 기흥구,태광CC,경기 용인시 기흥구 흥덕4로 77-0,레저스포츠,육상레저스포츠,95856
444,경기도,광명시,광명스피돔,경기 광명시 광명로 721-0,레저스포츠,육상레저스포츠,95561
445,인천광역시,중구,삼목선착장,인천 중구 영종해안북로847번길 55-0,기타관광,교통시설,94934
446,대전광역시,유성구,홈플러스유성점,대전 유성구 한밭대로 502-0,쇼핑,대형마트,94669
447,서울특별시,종로구,팔각정북악스카이,서울 종로구 북악산로 267-0,문화관광,랜드마크관광,94609
448,서울특별시,마포구,홈플러스월드컵점,서울 마포구 월드컵로 240-0,쇼핑,대형마트,94492
449,경기도,남양주시,다산현대프리미어캠퍼스몰,경기 남양주시 다산순환로 20-0,쇼핑,쇼핑몰,94472
450,충청북도,충주시,충주공용버스터미널,충북 충주시 봉계1길 49-0,기타관광,교통시설,94422
451,경기도,파주시,서원힐스CC,경기 파주시 서원길 333-0,레저스포츠,육상레저스포츠,94391
452,서울특별시,송파구,롯데백화점에비뉴엘월드타워점,서울 송파구 올림픽로 300-0,쇼핑,백화점,94255
453,대구광역시,북구,롯데백화점대구점,대구 북구 태평로 161-0,쇼핑,백화점,94202
454,전라북도,군산시,선유도해수욕장,전북 군산시 선유도1길 235-0,자연관광,자연경관(하천/해양),94058
455,강원도,고성군,고성통일전망대,강원 고성군 금강산로 481-0,문화관광,랜드마크관광,93976
456,전라남도,목포시,목포해상케이블카북항승강장,전남 목포시 해양대학로 240-0,기타관광,기타관광,93828
457,경기도,고양시 일산서구,아쿠아플라넷일산,경기 고양시 일산서구 한류월드로 282-0,문화관광,테마공원,93698
458,경기도,가평군,남이섬선착장,경기 가평군 북한강변로 1024-0,기타관광,교통시설,93614
459,인천광역시,연수구,트리플스트리트C동,인천 연수구 송도과학로16번길 33-3,쇼핑,쇼핑몰,93610
460,경기도,파주시,임진각,경기 파주시 임진각로 164-0,기타관광,기타관광,93588
461,강원도,고성군,아야진해수욕장,강원 고성군,자연관광,자연경관(하천/해양),93582
462,대구광역시,달성군,옥연지송해공원,대구 달성군,문화관광,도시공원,93508
463,서울특별시,노원구,2001아울렛중계점,서울 노원구 동일로204가길 46-0,쇼핑,대형마트,93212
464,부산광역시,동래구,메가마트동래점,부산 동래구 충렬대로 197-0,쇼핑,대형마트,92969
465,경기도,수원시 팔달구,수원월드컵경기장,경기 수원시 팔달구 월드컵로 310-0,문화관광,레저스포츠시설,92953
466,제주특별자치도,서귀포시,섭지코지,제주 서귀포시 섭지코지로 107-0,기타관광,기타관광,92456
467,경기도,포천시,포천아트밸리,경기 포천시 아트밸리로 234-0,문화관광,공연시설,92099
468,서울특별시,구로구,고척스카이돔,서울 구로구 경인로 430-0,문화관광,레저스포츠시설,91905
468,경상북도,안동시,안동하회마을,경북 안동시 하회종가길 2-1,역사관광,역사유적지,91905
470,충청남도,태안군,만리포해수욕장,충남 태안군 만리포2길 138-0,자연관광,자연경관(하천/해양),91730
471,경기도,군포시,이마트산본점,경기 군포시 산본로 347-0,쇼핑,대형마트,91303
472,경기도,용인시 수지구,이마트수지점,경기 용인시 수지구 수지로 203-0,쇼핑,대형마트,91300
473,경기도,용인시 처인구,플라자CC용인,경기 용인시 처인구 봉무로153번길 79-0,레저스포츠,육상레저스포츠,91299
474,경기도,수원시 팔달구,홈플러스동수원점,경기 수원시 팔달구 효원로 257-0,쇼핑,대형마트,91247
475,전라남도,여수시,아쿠아플라넷여수,전남 여수시 오동도로 61-11,문화관광,테마공원,90926
476,경기도,안양시 동안구,이마트안양점,경기 안양시 동안구 관악대로 104-0,쇼핑,대형마트,90922
477,경기도,광주시,뉴서울CC,경기 광주시 삼지곡길 95-0,레저스포츠,육상레저스포츠,90843
478,경기도,시흥시,롯데마트시흥배곧점,경기 시흥시 서울대학로278번길 67-0,쇼핑,대형마트,90833
479,경상남도,창원시 마산회원구,마산시외버스터미널,경남 창원시 마산회원구 3·15대로 756-0,기타관광,교통시설,90821
480,대구광역시,북구,대구농수산물도매시장,대구 북구 매천로18길 34-0,쇼핑,시장,90762
481,강원도,양양군,휴휴암,강원 양양군 광진2길 3-16,역사관광,종교성지,90549
482,경상북도,경주시,문무대왕릉,경북 경주시,역사관광,역사유적지,90365
483,서울특별시,송파구,롯데월드아쿠아리움,서울 송파구 올림픽로 300-0,문화관광,테마공원,90259
484,경기도,이천시,이마트이천점,경기 이천시 이섭대천로 1440-50,쇼핑,대형마트,90194
485,대구광역시,북구,이마트칠성점,대구 북구 침산로 93-0,쇼핑,대형마트,90190
486,서울특별시,도봉구,하나로마트창동점,서울 도봉구 마들로11길 20-0,쇼핑,대형마트,90149
487,충청북도,제천시,제천역,충북 제천시 의림대로 1-0,기타관광,교통시설,90052
488,충청남도,서천군,서천특화시장,충남 서천군 충절로 42-0,쇼핑,시장,89864
489,서울특별시,성동구,마장축산물시장,서울 성동구 마장로31길 40-0,쇼핑,시장,89586
490,서울특별시,송파구,가든파이브웍스,서울 송파구 충민로 52-0,쇼핑,쇼핑몰,89471
491,충청북도,청주시 흥덕구,떼제베CC,충북 청주시 흥덕구 동림2길 149-0,레저스포츠,육상레저스포츠,89412
492,충청남도,공주시,공주종합버스터미널,충남 공주시 신관로 74-0,기타관광,교통시설,89116
493,경기도,부천시,트레이더스 홀세일 클럽부천점,경기 부천시 옥길로 1-0,쇼핑,대형마트,89039
494,충청남도,보령시,대천항,충남 보령시,자연관광,자연경관(하천/해양),88877
495,경기도,화성시,융릉과건릉,경기 화성시 효행로481번길 21-0,역사관광,역사유적지,88874
496,경기도,군포시,트레이더스 홀세일 클럽군포점,경기 군포시 삼성로 74-0,쇼핑,대형마트,88827
497,대구광역시,달서구,이마트월배점,대구 달서구 진천로 92-0,쇼핑,대형마트,88761
498,강원도,홍천군,홍천종합버스터미널,강원 홍천군 홍천로 301-0,기타관광,교통시설,88674
499,인천광역시,연수구,트리플스트리트D동,인천 연수구 송도과학로16번길 33-4,쇼핑,쇼핑몰,88656
500,경기도,남양주시,이마트다산점,경기 남양주시 도농로 24-0,쇼핑,대형마트,88625
