순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
65,부산광역시,서구,송도해상케이블카,부산 서구 송도해변로 171-0,기타관광,기타관광,52665
66,부산광역시,수영구,밀락더마켓,부산 수영구 민락수변로17번길 56-0,쇼핑,쇼핑몰,52000
67,부산광역시,수영구,메가마트남천점,부산 수영구 황령대로 521-0,쇼핑,대형마트,51085
68,부산광역시,기장군,해운대CC,부산 기장군 병산2로 265-0,레저스포츠,육상레저스포츠,49333
69,부산광역시,금정구,NC백화점부산대점,부산 금정구 부산대학로63번길 2-0,쇼핑,백화점,48682
70,부산광역시,사상구,르네시떼,부산 사상구 광장로 7-0,쇼핑,쇼핑몰,47985
71,부산광역시,남구,백운포체육공원,부산 남구 백운포로 34-0,문화관광,도시공원,47530
72,부산광역시,강서구,부산신항국제터미널,부산 강서구 신항남로 330-0,기타관광,교통시설,47320
73,부산광역시,사하구,아트몰링하단점,부산 사하구 낙동남로 1413-0,쇼핑,쇼핑몰,46900
74,부산광역시,강서구,강서체육공원,부산 강서구 체육공원로 43-0,문화관광,도시공원,46709
75,부산광역시,기장군,홈플러스부산정관점,부산 기장군 정관5로 50-0,쇼핑,대형마트,46519
76,부산광역시,남구,W스퀘어,부산 남구 분포로 145-0,쇼핑,쇼핑몰,46018
77,부산광역시,해운대구,영화의전당,부산 해운대구 수영강변대로 120-0,문화관광,공연시설,45921
78,부산광역시,기장군,장안사,부산 기장군 장안로 482-0,역사관광,종교성지,45880
79,부산광역시,해운대구,홈플러스센텀시티점,부산 해운대구 센텀동로 6-0,쇼핑,대형마트,44674
80,부산광역시,부산진구,트레이더스 홀세일 클럽서면점,부산 부산진구 시민공원로 31-0,쇼핑,대형마트,44576
81,부산광역시,동구,부산항제5부두,부산 동구 충장대로 314-0,자연관광,자연경관(하천/해양),44058
82,부산광역시,해운대구,NC백화점해운대점,부산 해운대구 해운대로 813-0,쇼핑,백화점,43871
83,부산광역시,기장군,아난티코브,부산 기장군 기장해안로 268-32,문화관광,복합관광시설,42178
84,부산광역시,강서구,대저생태공원,부산 강서구,문화관광,도시공원,41485
85,부산광역시,해운대구,더베이101,부산 해운대구 동백로 52-0,문화관광,기타문화관광지,40682
86,부산광역시,기장군,해운대비치골프앤리조트,부산 기장군 대변로 74-0,레저스포츠,육상레저스포츠,39966
87,부산광역시,기장군,아홉산숲,부산 기장군 미동길 37-1,문화관광,테마공원,39108
88,부산광역시,기장군,베이사이드GC,부산 기장군 이천8길 100-0,레저스포츠,육상레저스포츠,38691
89,부산광역시,사하구,감천문화마을,부산 사하구 감내2로 203-0,기타관광,기타관광,38559
90,부산광역시,부산진구,롯데마트부산점,부산 부산진구 신천대로 241-0,쇼핑,대형마트,37765
91,부산광역시,강서구,롯데시네마부산명지,부산 강서구 명지국제6로 107-0,문화관광,공연시설,36483
92,부산광역시,기장군,아시아드컨트리클럽,부산 기장군 차양길 26-0,레저스포츠,육상레저스포츠,36321
93,부산광역시,해운대구,부산시립미술관,부산 해운대구 APEC로 58-0,문화관광,전시시설,36183
94,부산광역시,기장군,임랑해수욕장,부산 기장군,자연관광,자연경관(하천/해양),35207
95,부산광역시,남구,황령산전망대,부산 남구 못골로 15-0,문화관광,랜드마크관광,35136
96,부산광역시,남구,이기대수변공원,부산 남구 이기대공원로 105-20,문화관광,도시공원,35028
97,부산광역시,서구,암남공원,부산 서구 암남공원로 185-0,문화관광,도시공원,34852
98,부산광역시,북구,화명생태공원,부산 북구,문화관광,도시공원,34805
99,부산광역시,기장군,스톤게이트CC,부산 기장군 곡천길 317-0,레저스포츠,육상레저스포츠,34500
100,부산광역시,부산진구,부전시장,부산 부산진구 중앙대로783번길 23-0,쇼핑,시장,33717
101,부산광역시,강서구,CGV부산명지,부산 강서구 명지국제8로10번길 38-0,문화관광,공연시설,31730
102,부산광역시,해운대구,동백섬,부산 해운대구 동백로 99-0,자연관광,자연경관(하천/해양),31551
103,부산광역시,연제구,홈플러스부산연산점,부산 연제구 반송로 88-0,쇼핑,대형마트,29646
104,부산광역시,부산진구,삼광사,부산 부산진구 초읍천로43번길 77-0,역사관광,종교성지,29555
105,부산광역시,북구,뉴코아아울렛덕천점,부산 북구 만덕대로 23-0,쇼핑,대형마트,29385
106,부산광역시,기장군,죽성드림세트장,부산 기장군,문화관광,기타문화관광지,28654
107,부산광역시,금정구,부산CC,부산 금정구 중앙대로2327번길 112-0,레저스포츠,육상레저스포츠,28076
108,부산광역시,남구,드림씨어터,부산 남구 전포대로 133-0,문화관광,공연시설,27691
109,부산광역시,사상구,롯데마트사상점,부산 사상구 낙동대로 733-0,쇼핑,대형마트,27644
110,부산광역시,동래구,홈플러스동래점,부산 동래구 중앙대로 1523-0,쇼핑,대형마트,27233
111,부산광역시,부산진구,쥬디스태화본관,부산 부산진구 중앙대로 694-0,쇼핑,쇼핑몰,26432
112,부산광역시,사하구,뉴코아아울렛괴정점,부산 사하구 사하로 190-0,쇼핑,대형마트,26222
113,부산광역시,사하구,부산현대미술관,부산 사하구 낙동남로 1191-0,문화관광,전시시설,25706
114,부산광역시,강서구,이마트트레이더스명지점,부산 강서구 명지국제6로 168-0,쇼핑,대형마트,25495
115,부산광역시,강서구,부산신항만,부산 강서구 신항남로 330-0,자연관광,자연경관(하천/해양),24422
116,부산광역시,부산진구,이마트트레이더스서면점,부산 부산진구 시민공원로 31-0,쇼핑,대형마트,24242
117,부산광역시,사하구,장림시장,부산 사하구 장림시장3길 77-0,쇼핑,시장,23983
118,부산광역시,동구,부산자유도매시장,부산 동구 조방로 48-0,쇼핑,시장,23692
119,부산광역시,기장군,스카이라인루지부산,부산 기장군,레저스포츠,기타레저스포츠,23610
120,부산광역시,부산진구,KT&G상상마당부산,부산 부산진구 서면로 39-0,문화관광,기타문화관광지,23599
121,부산광역시,동래구,동래시장,부산 동래구 동래시장길 14-0,쇼핑,시장,22998
122,부산광역시,해운대구,홈플러스해운대점,부산 해운대구 해운대해변로 140-0,쇼핑,대형마트,22642
123,부산광역시,기장군,국립수산과학관,부산 기장군 기장해안로 216-0,문화관광,전시시설,22211
124,부산광역시,부산진구,부전역,부산 부산진구 부전로 181-0,기타관광,교통시설,22162
125,부산광역시,수영구,민락수변공원,부산 수영구,문화관광,도시공원,22104
126,부산광역시,해운대구,해운대블루라인파크송정정거장,부산 해운대구 송정중앙로8번길 60-0,기타관광,기타관광,22085
127,부산광역시,해운대구,해운대수목원,부산 해운대구,문화관광,테마공원,21966
128,부산광역시,사상구,홈플러스서부산점,부산 사상구 광장로 7-0,쇼핑,대형마트,21792
129,부산광역시,기장군,CGV정관,부산 기장군 정관중앙로 45-0,문화관광,공연시설,21761
130,부산광역시,기장군,고리원자력홍보관,부산 기장군,문화관광,전시시설,21416
131,부산광역시,중구,부산민주공원,부산 중구 민주공원길 19-0,문화관광,도시공원,21376
132,부산광역시,수영구,남천해변시장,부산 수영구 광안해변로15번길 77-0,쇼핑,시장,21283
133,부산광역시,금정구,동래베네스트GC,부산 금정구,레저스포츠,육상레저스포츠,21063
134,부산광역시,부산진구,황령산봉수대,부산 부산진구,기타관광,기타관광,20954
135,부산광역시,부산진구,CGV서면,부산 부산진구 동천로 4-0,문화관광,공연시설,20866
136,부산광역시,기장군,롯데몰메종동부산,부산 기장군 동부산관광로 8-0,쇼핑,쇼핑몰,20830
137,부산광역시,해운대구,좌동재래시장,부산 해운대구 좌동로91번길 20-0,쇼핑,시장,20622
138,부산광역시,사하구,롯데마트사하점,부산 사하구 을숙도대로 610-0,쇼핑,대형마트,20469
139,부산광역시,해운대구,롯데시네마프리미엄해운대,부산 해운대구 해운대로 802-0,문화관광,공연시설,19894
140,부산광역시,해운대구,센텀시티스파랜드,부산 해운대구 센텀남대로 35-0,체험관광,웰니스관광,19490
141,부산광역시,사상구,애플아울렛본관,부산 사상구 사상로 201-0,쇼핑,쇼핑몰,19256
142,부산광역시,기장군,메가마트기장점,부산 기장군 기장대로 673-0,쇼핑,대형마트,18831
143,부산광역시,강서구,맥도생태공원,부산 강서구 공항로 500-0,문화관광,도시공원,18681
144,부산광역시,서구,부산공동어시장,부산 서구 충무대로 202-0,쇼핑,시장,18355
145,부산광역시,남구,홈플러스부산감만점,부산 남구 우암로 124-0,쇼핑,대형마트,17936
146,부산광역시,북구,부산북구문화빙상센터,부산 북구 금곡대로46번길 50-0,레저스포츠,육상레저스포츠,17798
147,부산광역시,남구,UN기념공원,부산 남구,문화관광,도시공원,17717
148,부산광역시,수영구,F1963,부산 수영구 구락로123번길 20-0,문화관광,기타문화관광지,17654
149,부산광역시,동래구,서원시장,부산 동래구 충렬대로359번길 55-0,쇼핑,시장,17545
150,부산광역시,중구,롯데백화점광복점아쿠아몰,부산 중구 중앙대로 2-0,쇼핑,백화점,17437
151,부산광역시,중구,롯데마트광복점,부산 중구 중앙대로 2-0,쇼핑,대형마트,17411
152,부산광역시,강서구,몬스터파크,부산 강서구 명지국제1로 60-1,문화관광,테마공원,17368
153,부산광역시,수영구,수영팔도시장,부산 수영구 수영로705번길 43-0,쇼핑,시장,17364
154,부산광역시,부산진구,국립부산국악원,부산 부산진구 국악로 2-0,문화관광,공연시설,17260
155,부산광역시,해운대구,키자니아부산점,부산 해운대구 센텀4로 15-0,문화관광,테마공원,17243
156,부산광역시,영도구,남항시장,부산 영도구 절영로43번길 65-0,쇼핑,시장,17130
157,부산광역시,북구,화명수목원,부산 북구 산성로 299-0,자연관광,자연공원,16986
158,부산광역시,해운대구,홈플러스부산반여점,부산 해운대구 선수촌로21번길 37-0,쇼핑,대형마트,16870
159,부산광역시,기장군,기장동원로얄컨트리클럽,부산 기장군 반송로 1345-0,레저스포츠,육상레저스포츠,16838
160,부산광역시,해운대구,CGV해운대,부산 해운대구 해운대로 620-0,문화관광,공연시설,16697
161,부산광역시,해운대구,해운대시외버스정류소,부산 해운대구 해운대로 641-0,기타관광,교통시설,16662
162,부산광역시,부산진구,지오플레이스,부산 부산진구 동천로 4-0,쇼핑,쇼핑몰,16453
163,부산광역시,해운대구,해운대블루라인파크청사포정거장,부산 해운대구 청사포로 116-0,기타관광,기타관광,16054
164,부산광역시,남구,BIFC몰,부산 남구 문현금융로 40-0,쇼핑,쇼핑몰,15897
165,부산광역시,동래구,롯데마트동래점,부산 동래구 중앙대로 1393-0,쇼핑,대형마트,15658
166,부산광역시,사하구,홈플러스장림점,부산 사하구 다대로 225-0,쇼핑,대형마트,15631
167,부산광역시,수영구,민락어민활어직판장,부산 수영구 광안해변로312번길 60-0,쇼핑,시장,15188
168,부산광역시,기장군,기장현대차드림볼파크,부산 기장군 체육공원1로 155-0,문화관광,레저스포츠시설,15036
169,부산광역시,부산진구,평화도매시장,부산 부산진구 자유평화로 7-0,쇼핑,시장,15029
170,부산광역시,해운대구,해리단길,부산 해운대구,문화관광,테마공원,15016
171,부산광역시,사하구,다대포해변공원,부산 사하구 몰운대1길 14-0,문화관광,도시공원,14962
172,부산광역시,해운대구,동백공원,부산 해운대구 동백로 99-0,문화관광,도시공원,14790
173,부산광역시,동구,부산진역,부산 동구 충장대로 255-0,기타관광,교통시설,14674
174,부산광역시,기장군,해광사,부산 기장군 기장해안로 340-0,역사관광,종교성지,14326
175,부산광역시,영도구,태종대전망대,부산 영도구 전망로 209-0,문화관광,랜드마크관광,14321
176,부산광역시,부산진구,당감시장,부산 부산진구 백양대로60번길 39-9,쇼핑,시장,14195
177,부산광역시,영도구,피아크,부산 영도구 해양로195번길 180-0,문화관광,기타문화관광지,14177
178,부산광역시,북구,하나로마트부산점,부산 북구 금곡대로 469-0,쇼핑,대형마트,13982
179,부산광역시,동래구,충렬사,부산 동래구 충렬대로 345-0,역사관광,역사유적지,13935
180,부산광역시,동래구,CGV동래,부산 동래구 중앙대로 1523-0,문화관광,공연시설,13749
181,부산광역시,부산진구,홈플러스서면점,부산 부산진구 동천로 4-0,쇼핑,대형마트,13697
182,부산광역시,남구,캐니언파크부산,부산 남구 전포대로 133-0,문화관광,테마공원,13608
183,부산광역시,금정구,홍법사,부산 금정구 두구로33번길 202-0,역사관광,종교성지,13532
184,부산광역시,기장군,메가박스정관,부산 기장군 정관6로 39-0,문화관광,공연시설,13508
185,부산광역시,중구,용두산공원,부산 중구 용두산길 37-55,문화관광,도시공원,13455
186,부산광역시,사상구,새벽청과시장,부산 사상구 새벽로 141-0,쇼핑,시장,13318
187,부산광역시,부산진구,쥬디스태화신관,부산 부산진구 서전로10번길 61-0,쇼핑,쇼핑몰,13302
188,부산광역시,강서구,천성항방파제등대,부산 강서구,문화관광,랜드마크관광,13288
189,부산광역시,해운대구,부산엑스더스카이,부산 해운대구 달맞이길 30-0,문화관광,랜드마크관광,13109
190,부산광역시,기장군,롯데마트동부산점,부산 기장군 기장해안로 147-0,쇼핑,대형마트,13077
191,부산광역시,해운대구,세이브존해운대점,부산 해운대구 구남로29번길 21-0,쇼핑,대형마트,12880
