순위,광역시/도,시/군/구,관광지명,도로명주소,중분류 카테고리,소분류 카테고리,검색건수
208,강원특별자치도,동해시,천곡황금박쥐동굴,강원 동해시 동굴로 50-0,자연관광,자연생태,18449
209,강원특별자치도,인제군,인제가을꽃축제,강원 인제군,문화관광,기타문화관광지,18369
210,강원특별자치도,화천군,화천공영버스터미널,강원 화천군 상승로 38-5,기타관광,교통시설,18220
211,강원특별자치도,강릉시,강릉솔향수목원,강원 강릉시 수목원길 156-0,자연관광,자연공원,18064
212,강원특별자치도,속초시,등대해변,강원 속초시,자연관광,자연경관(하천/해양),17893
213,강원특별자치도,원주시,소금산그랜드밸리,강원 원주시 소금산길 168-0,기타관광,기타관광,17761
214,강원특별자치도,영월군,한반도지형,강원 영월군,문화관광,랜드마크관광,17537
215,강원특별자치도,강릉시,메이플비치CC,강원 강릉시 염전길 255-0,레저스포츠,육상레저스포츠,17470
216,강원특별자치도,춘천시,삼악산스카이워크,강원 춘천시,레저스포츠,기타레저스포츠,17183
217,강원특별자치도,고성군,백섬해상전망대,강원 고성군,문화관광,랜드마크관광,17171
218,강원특별자치도,철원군,신철원시외버스터미널,강원 철원군 명성로 154-0,기타관광,교통시설,17071
219,강원특별자치도,속초시,속초시립박물관,강원 속초시 신흥2길 16-0,문화관광,전시시설,17052
220,강원특별자치도,평창군,평창역,강원 평창군 평창대로 1715-0,기타관광,교통시설,16780
221,강원특별자치도,춘천시,춘천중앙시장,강원 춘천시 중앙로77번길 4-4,쇼핑,시장,16641
222,강원특별자치도,삼척시,삼척해상케이블카장호역,강원 삼척시 장호항길 12-10,기타관광,기타관광,16565
223,강원특별자치도,홍천군,팔봉산,강원 홍천군,자연관광,자연경관(산),16552
224,강원특별자치도,삼척시,삼척해상케이블카용화역,강원 삼척시 삼척로 2154-31,기타관광,기타관광,16457
225,강원특별자치도,고성군,대진항,강원 고성군 대진항길 100-0,자연관광,자연경관(하천/해양),16437
226,강원특별자치도,홍천군,카스카디아CC,강원 홍천군 팔봉산로 1759-0,레저스포츠,육상레저스포츠,16416
227,강원특별자치도,춘천시,해피초원목장,강원 춘천시 춘화로 330-48,체험관광,농/산/어촌체험,16293
228,강원특별자치도,춘천시,제이드팰리스GC,강원 춘천시 경춘로 212-30,레저스포츠,육상레저스포츠,16263
229,강원특별자치도,강릉시,사천항,강원 강릉시 진리해변길 68-23,자연관광,자연경관(하천/해양),16113
230,강원특별자치도,동해시,동해항,강원 동해시 대동로 210-0,자연관광,자연경관(하천/해양),15945
231,강원특별자치도,동해시,동해시종합버스터미널,강원 동해시 동해대로 5443-0,기타관광,교통시설,15759
232,강원특별자치도,삼척시,삼척해양레일바이크용화정거장,강원 삼척시 용화해변길 23-0,레저스포츠,기타레저스포츠,15722
233,강원특별자치도,정선군,하이원리조트스키장,강원 정선군 하이원길 500-0,레저스포츠,육상레저스포츠,15691
234,강원특별자치도,원주시,동서울레스피아CC,강원 원주시 신평석화로 236-0,레저스포츠,육상레저스포츠,15535
235,강원특별자치도,동해시,추암해변,강원 동해시 촛대바위길 26-0,자연관광,자연경관(하천/해양),15530
236,강원특별자치도,춘천시,공지천유원지,강원 춘천시,문화관광,복합관광시설,15500
237,강원특별자치도,삼척시,해신당공원,강원 삼척시 삼척로 1852-6,문화관광,도시공원,15486
238,강원특별자치도,고성군,간성시외버스터미널,강원 고성군 간성로 24-0,기타관광,교통시설,15472
239,강원특별자치도,평창군,삼양라운드힐,강원 평창군 꽃밭양지길 708-9,기타관광,기타관광,15465
240,강원특별자치도,영월군,젊은달와이파크,강원 영월군 송학주천로 1467-9,문화관광,전시시설,15338
241,강원특별자치도,인제군,인제시외버스터미널,강원 인제군 비봉로 43-0,기타관광,교통시설,15294
242,강원특별자치도,철원군,철원고석정꽃밭축제,강원 철원군 태봉로 1769-0,문화관광,기타문화관광지,15251
243,강원특별자치도,화천군,사내공용버스터미널,강원 화천군 사내로 10-13,기타관광,교통시설,15111
244,강원특별자치도,삼척시,삼척해변,강원 삼척시,자연관광,자연경관(하천/해양),15085
245,강원특별자치도,정선군,정선레일바이크,강원 정선군 노추산로 745-0,레저스포츠,기타레저스포츠,14924
246,강원특별자치도,원주시,롯데시네마남원주,강원 원주시 서원대로 396-0,문화관광,공연시설,14911
247,강원특별자치도,춘천시,국립춘천박물관본관,강원 춘천시 우석로 70-0,문화관광,전시시설,14858
248,강원특별자치도,원주시,서원주역,강원 원주시 지정로 145-0,기타관광,교통시설,14842
249,강원특별자치도,춘천시,청평사,강원 춘천시 오봉산길 810-0,역사관광,종교성지,14815
250,강원특별자치도,삼척시,삼척번개시장,강원 삼척시 중앙로 4-0,쇼핑,시장,14553
251,강원특별자치도,철원군,삼부연폭포,강원 철원군,자연관광,자연경관(산),14507
252,강원특별자치도,횡성군,국립청태산자연휴양림,강원 횡성군 청태산로 610-0,자연관광,자연공원,14407
253,강원특별자치도,삼척시,도계역,강원 삼척시 도계로 220-15,기타관광,교통시설,14323
254,강원특별자치도,춘천시,춘천풍물시장,강원 춘천시 영서로 0-0,쇼핑,시장,14168
255,강원특별자치도,원주시,메가박스원주센트럴,강원 원주시 양지로 80-0,문화관광,공연시설,14126
256,강원특별자치도,평창군,이효석문학관,강원 평창군 효석문학길 73-25,문화관광,전시시설,14026
257,강원특별자치도,정선군,민둥산,강원 정선군,자연관광,자연경관(산),13955
258,강원특별자치도,강릉시,심곡항,강원 강릉시 헌화로 0-0,자연관광,자연경관(하천/해양),13876
259,강원특별자치도,홍천군,홍천중앙시장,강원 홍천군 꽃뫼로 110-0,쇼핑,시장,13826
260,강원특별자치도,고성군,천진해변,강원 고성군,자연관광,자연경관(하천/해양),13802
261,강원특별자치도,횡성군,둔내역,강원 횡성군,기타관광,교통시설,13773
262,강원특별자치도,평창군,허브나라농원,강원 평창군 흥정계곡길 225-0,체험관광,농/산/어촌체험,13696
263,강원특별자치도,속초시,척산족욕공원,강원 속초시 관광로 277-0,문화관광,도시공원,13660
264,강원특별자치도,고성군,자작도해변,강원 고성군 자작도선사길 105-1,자연관광,자연경관(하천/해양),13658
265,강원특별자치도,속초시,영랑호,강원 속초시,자연관광,자연경관(하천/해양),13647
266,강원특별자치도,춘천시,스프링베일GC,강원 춘천시 금베이길 93-27,레저스포츠,육상레저스포츠,13590
267,강원특별자치도,강릉시,모래시계공원,강원 강릉시 헌화로 990-0,문화관광,도시공원,13523
268,강원특별자치도,평창군,버치힐GC,강원 평창군 올림픽로 715-0,레저스포츠,육상레저스포츠,13475
269,강원특별자치도,태백시,구문소,강원 태백시 동태백로 11-0,기타관광,기타관광,13445
270,강원특별자치도,태백시,태백산국립공원유일사탐방지원센터,강원 태백시 태백산로 4246-1,기타관광,기타관광,13369
271,강원특별자치도,속초시,엑스포타워,강원 속초시 엑스포로 75-0,문화관광,랜드마크관광,13328
272,강원특별자치도,강릉시,아들바위공원,강원 강릉시,문화관광,도시공원,13187
273,강원특별자치도,춘천시,강원도립화목원,강원 춘천시 화목원길 24-0,자연관광,자연공원,13131
274,강원특별자치도,삼척시,삼척종합버스터미널,강원 삼척시 봉황로 9-22,기타관광,교통시설,13086
275,강원특별자치도,철원군,순담계곡,강원 철원군 순담길 105-0,자연관광,자연경관(산),13048
276,강원특별자치도,고성군,미시령옛길,강원 고성군,기타관광,데이트코스,13031
277,강원특별자치도,고성군,아야진항,강원 고성군,자연관광,자연경관(하천/해양),13028
278,강원특별자치도,횡성군,횡성베이스볼파크,강원 횡성군,문화관광,레저스포츠시설,13011
279,강원특별자치도,춘천시,월드온천24,강원 춘천시 장본길 35-0,체험관광,웰니스관광,12997
280,강원특별자치도,강릉시,영진해변,강원 강릉시,자연관광,자연경관(하천/해양),12871
281,강원특별자치도,속초시,다이나믹메이즈속초점,강원 속초시 원암학사평길 88-0,문화관광,테마공원,12848
